Value Bets,Value Prize,Value Players,diff_bets_prize,ratio_prize_bets,ratio_prize_players,ratio_bets_players
92820.92,128848.81,4462,-36027.89,138.81440735558323,2887.6918422232184,2080.2536978933213
55950.299999999996,48754.6,3195,7195.699999999997,87.13912168478096,1525.9655712050078,1751.1830985915492
132806.06,5167.81,5584,127638.25,3.8912456253878775,92.54674068767909,2378.3320200573066
223259.5,30028.0,10639,193231.5,13.449819604540906,282.24457185825736,2098.5007989472697
220333.16,198453.94,12603,21879.22,90.06993772521575,1574.6563516623028,1748.2596207252243
101069.29,285271.62,5300,-184202.33000000002,282.25351142765527,5382.483396226415,1906.9677358490567
216285.88,313494.35,12787,-97208.46999999997,144.94443650228112,2451.6645812152965,1691.4513177445845
96373.35,419567.33,6221,-323193.98,435.3561747101248,6744.371162192574,1549.161710335959
74358.7,24503.2,5122,49855.5,32.95270089444813,478.39125341663413,1451.751269035533
220926.41,600314.85,12739,-379388.43999999994,271.7261598556732,4712.417379700133,1734.2523745976923
143431.63,432253.75,7388,-288822.12,301.36570992046876,5850.754602057391,1941.413508391987
159874.44,109352.29,11648,50522.15000000001,68.39885725322947,938.8074347527471,1372.5484203296703
160469.69999999998,17391.4,8287,143078.3,10.837809256202263,209.86364184867864,1936.4027995655847
171702.41,18858.52,11001,152843.89,10.983258767305596,171.42550677211165,1560.7891100809018
147223.3,14168.3,8334,133055.0,9.623680490791878,170.0059995200384,1766.538276937845
151716.7,2436.3,8662,149280.40000000002,1.6058219035874102,28.126298776264147,1751.5204340798891
179478.64,505942.97,8895,-326464.32999999996,281.8959236597736,5687.947948285554,2017.7474985947165
129790.3,20329.8,6532,109460.5,15.663574242451093,311.2339252908757,1986.9917330067362
113475.14,170693.46,6638,-57218.31999999999,150.4236610767786,2571.4591744501354,1709.4778547755348
146116.7,35705.4,9832,110411.30000000002,24.436221184847454,363.15500406834826,1486.1340520748577
113705.5,6688.28,6118,107017.22,5.882107725659709,109.32134684537431,1858.5403726708075
86711.5,156432.6,4921,-69721.1,180.4058285233216,3178.8782767730136,1762.070717333875
211734.82,118892.75,10198,92842.07,56.151723179021765,1165.8437929005688,2076.238674249853
88664.59999999999,19607.5,6314,69057.09999999999,22.114237249138892,310.5400696864112,1404.2540386442824
114454.3,10385.9,8020,104068.40000000001,9.074276807424447,129.5,1427.1109725685785
163362.06,47807.66,10085,115554.4,29.264848888413873,474.0471988101141,1619.851859196827
182369.56,552743.49,11024,-370373.93,303.08977550858816,5014.001179245283,1654.2957184325107
120002.90000000001,33681.3,7058,86321.6,28.067071712433616,477.20742419948994,1700.2394446018702
201616.6,26838.1,13867,174778.5,13.311453521188236,193.53933799668278,1453.9309151222326
61619.3,39041.2,3712,22578.100000000006,63.358720400913334,1051.7564655172412,1660.0026939655172
130559.29,154578.54,6698,-24019.250000000015,118.39719716613044,2307.831292923261,1949.2279785010448
130961.99,377490.1,8894,-246528.11,288.2440164508801,4244.323139194962,1472.4757139644705
108534.59999999999,82522.5,7233,26012.09999999999,76.03335710455468,1140.916632102862,1500.5474906677725
72882.70000000001,187920.40000000002,3401,-115037.70000000001,257.8395147270889,5525.445457218466,2142.9785357247874
97142.6,301741.69999999995,6995,-204599.09999999995,310.6172781045596,4313.676912080056,1388.7433881343818
120096.90000000001,119432.8,7405,664.1000000000058,99.44702985672403,1612.866981769075,1621.8352464550983
86896.16,219987.47,5399,-133091.31,253.16132496533794,4074.5965919614746,1609.486201148361
122618.59,93854.41,6665,28764.179999999993,76.54174623929374,1408.168192048012,1839.7387846961738
80911.2,137021.6,5519,-56110.40000000001,169.34812485786887,2482.725131364378,1466.0481971371623
217253.22,34187.12,10706,183066.1,15.736070563188893,319.3267326732673,2029.2660190547356
153602.80000000002,8902.8,13713,144700.00000000003,5.795988093967036,64.92233646904397,1120.1254284255817
174753.82,41202.6,7449,133551.22,23.577510351418926,553.1292790978655,2346.003758893811
154105.33,49207.84,10572,104897.48999999999,31.931303089906105,465.45440786984483,1457.6743284146803
78141.67,403376.37,4492,-325234.7,516.211606432266,8979.88357079252,1739.5741317898487
84147.6,52996.2,6110,31151.40000000001,62.9800493418707,867.368248772504,1377.2111292962356
135199.15,32223.49,8866,102975.65999999999,23.83409215220658,363.450146627566,1524.9170990300022
225136.6,22118.3,12682,203018.30000000002,9.824391058583988,174.40703359091626,1775.245229459076
105609.78,233925.41,7131,-128315.63,221.49976072291787,3280.401206001963,1480.9953723180479
203113.93,32640.93,10631,170473.0,16.070256727345093,307.03536826262814,1910.5816009782711
142768.95,115410.16,9653,27358.790000000008,80.83701673227966,1195.5885217030975,1479.011188231638
111451.6,26894.699999999997,7704,84556.90000000001,24.131282099135408,349.1004672897196,1446.6718587746627
183423.30000000002,606616.9,8407,-423193.6,330.7196523015342,7215.616747948138,2181.7925538241943
121110.1,188339.4,6909,-67229.29999999999,155.51089463223957,2726.0008684324794,1752.9324070053556
91155.8,232121.0,6070,-140965.2,254.64205239820177,3824.0691927512357,1501.7429983525537
163999.52,274948.3,10356,-110948.78,167.6518931274921,2654.966203167246,1583.618385477018
95393.5,26777.3,4157,68616.2,28.070361188131265,644.1496271349531,2294.7678614385372
69490.48,12812.46,3882,56678.02,18.437719814282474,330.04791344667694,1790.0690365790829
121404.1,94220.40000000001,6888,27183.699999999997,77.60891106643022,1367.891986062718,1762.5450058072008
155622.61,258996.64,7322,-103374.03000000003,166.42609965222923,3537.239005736138,2125.4112264408627
142322.7,15900.3,8578,126422.40000000001,11.172005590113171,185.36138960130566,1659.1594777337377
160237.5,133423.1,12785,26814.399999999994,83.26583976909275,1043.590926867423,1253.324208056316
97052.34,9775.74,4576,87276.59999999999,10.072647398300752,213.6306818181818,2120.899038461538
156327.47,74459.01,7755,81868.46,47.630150990097896,960.1419729206963,2015.8281108961962
96990.6,78340.5,6261,18650.100000000006,80.77122937686745,1251.245807379013,1549.1231432678487
228810.68,265432.38,12678,-36621.70000000001,116.00524066446549,2093.6455276857546,1804.785297365515
253338.77,37967.82,11716,215370.94999999998,14.98697574003379,324.06811198361214,2162.331597814954
91832.90000000001,27798.4,5545,64034.50000000001,30.270632855980807,501.32371505861136,1656.1388638412986
113011.49,159126.07,5144,-46114.58,140.8052136999521,3093.4305987558323,2196.9574261275275
123823.74,14940.27,6834,108883.47,12.065755726648218,218.61676909569798,1811.8779631255488
147771.35,66463.72,10396,81307.63,44.97740597213195,639.3201231242787,1421.4250673335898
221814.15,80557.61,13542,141256.53999999998,36.317615445182376,594.8723231428149,1637.9718653079308
118474.62,27190.12,5148,91284.5,22.950164347435763,528.1686091686091,2301.3717948717945
120298.85,519109.94,6735,-398811.08999999997,431.5169596384338,7707.64573125464,1786.1744617668894
265518.53,576174.78,14103,-310656.25,216.99983801507184,4085.4767070835996,1882.7095653407077
158854.8,66950.7,12483,91904.09999999999,42.145846395576335,536.3350156212449,1272.569093967796
66527.2,21502.199999999997,3535,45025.0,32.3209153549225,608.2659123055162,1881.95756718529
94622.88,37676.97,5868,56945.91,39.818033439692385,642.0751533742331,1612.523517382413
182526.5,34778.4,8002,147748.1,19.053890804896824,434.621344663834,2281.010997250687
73960.93,15336.66,4371,58624.26999999999,20.73616435055644,350.87302676733015,1692.082589796385
116591.5,334016.0,8040,-217424.5,286.48400612394556,4154.427860696517,1450.1430348258707
163775.7,431783.51,9794,-268007.81,263.6432083636339,4408.65335919951,1672.2044108637942
200232.8,225621.0,10253,-25388.20000000001,112.67934124678874,2200.536428362431,1952.9191456159172
153484.3,55534.97,7552,97949.32999999999,36.18283433549882,735.367717161017,2032.3662605932202
151178.5,12473.699999999999,8078,138704.8,8.250974840999216,154.41569695469175,1871.4842782867045
158393.9,517461.8,8830,-359067.9,326.6930102737542,5860.269535673839,1793.815402038505
92755.1,363192.30000000005,5369,-270437.20000000007,391.5604640607363,6764.61724715962,1727.604768113243
217978.66,531642.71,11832,-313664.04999999993,243.89667777570517,4493.2615787694385,1842.28076402975
191650.2,250961.8,10975,-59311.59999999998,130.94784143194212,2286.667881548975,1746.2432801822324
139136.1,155479.2,7681,-16343.100000000006,111.74612483747927,2024.205181616977,1811.4321051946363
186051.6,335981.9,9604,-149930.30000000002,180.58533224116323,3498.35381091212,1937.2303206997085
181056.4,27642.3,10965,153414.1,15.267231647155253,252.09575923392612,1651.221158230734
109763.8,238535.56,6349,-128771.76,217.31714827657208,3757.057174358167,1728.836037171208
169861.98,118176.11,11085,51685.87000000001,69.5718429751025,1066.0903022101938,1532.3588633288227
151474.69999999998,230334.4,10074,-78859.70000000001,152.0613013262281,2286.424459003375,1503.6202104427236
137164.11,21793.7,8817,115370.40999999999,15.888777319373123,247.17817851877055,1555.677781558353
139589.67,295626.82,10139,-156037.15,211.78273435276407,2915.7394220337314,1376.759739619292
241489.89,238385.91,12637,3103.9800000000105,98.71465426565062,1886.4122022631952,1910.974835799636
192200.40000000002,663268.2000000001,10112,-471067.80000000005,345.091997727372,6559.218750000001,1900.7159810126584
162952.62,182379.1,7280,-19426.48000000001,111.92155118463269,2505.2074175824177,2238.3601648351646
131526.25,123306.4,8868,8219.850000000006,93.75041103962135,1390.464591790708,1483.1557284618855
136982.37,20191.16,7274,116791.20999999999,14.739969822393933,277.57987352213365,1883.1780313445147
137197.79,365899.7,9550,-228701.91,266.69503932971514,3831.410471204189,1436.6260732984294
169964.45,21716.82,10059,148247.63,12.77727195304665,215.8944229048613,1689.6754150511981
100520.87,158753.32,4759,-58232.45000000001,157.93070632993926,3335.8545913006938,2112.2267283042656
130399.18,218908.85,5007,-88509.67000000001,167.875940630915,4372.056121429999,2604.3375274615537
95261.0,39063.4,7321,56197.6,41.00670788675323,533.5801120065564,1301.202021581751
178290.87,137683.48,10169,40607.389999999985,77.22407771076557,1353.952994394729,1753.2782967843445
96348.4,32148.699999999997,6128,64199.7,33.367134275192946,524.6197780678851,1572.2650130548302
162341.63,403336.04,6350,-240994.40999999997,248.448928349432,6351.748661417322,2556.5611023622046
70742.1,239467.7,3587,-168725.6,338.5080454213262,6675.988291051019,1972.18009478673
190609.93,57178.41,9611,133431.52,29.997602958041064,594.9267505982729,1983.2476329206115
242704.83,818065.27,10198,-575360.4400000001,337.06180054183517,8021.820651108061,2379.9257697587764
115623.3,64431.3,7675,51192.0,55.725186878423294,839.4957654723127,1506.4925081433225
105215.81,150305.08,6103,-45089.26999999999,142.85408248057016,2462.806488612158,1724.0014746845811
247299.75,16287.59,14205,231012.16,6.586173257352666,114.66096444913762,1740.934530095037
201834.4,430029.10000000003,11886,-228194.70000000004,213.0603603746438,3617.9463234056875,1698.085142184082
126818.79,496414.5,6804,-369595.71,391.4360797796604,7295.921516754851,1863.8858024691356
232081.19999999998,460030.0,9411,-227948.80000000002,198.21941630774057,4888.215917543301,2466.0631176283073
84225.59999999999,10056.699999999999,5970,74168.9,11.940193955282004,168.4539363484087,1410.8140703517586
128100.33,53401.62,5958,74698.70999999999,41.68733991551778,896.30110775428,2150.055891238671
150882.09999999998,189505.09999999998,12251,-38623.0,125.59813258166477,1546.8541343563788,1231.5900742796505
90640.54,214436.43,4832,-123795.89,236.57894138759542,4437.840024834437,1875.838990066225
113784.7,6268.7,6608,107516.0,5.509264426588109,94.86531476997578,1721.923426150121
157710.63,25702.85,9776,132007.78,16.297474685124268,262.9178600654664,1613.242941898527
194786.24,152021.88,9608,42764.359999999986,78.04549233046441,1582.2427144046628,2027.3338884263112
116352.46,26865.26,5240,89487.20000000001,23.08955049166988,512.6958015267176,2220.4667938931298
236695.2,263320.0,14057,-26624.79999999999,111.24855932862178,1873.2304190083235,1683.8244291100518
112376.99,59389.71,6035,52987.280000000006,52.84863920985959,984.0879867439934,1862.087655343828
176789.62,444315.37,11405,-267525.75,251.3243537714488,3895.7945637878124,1550.1062691801842
208834.1,587307.5,15560,-378473.4,281.2316092055847,3774.4697943444726,1342.1214652956298
175381.72,236409.56,11101,-61027.84,134.79714989680792,2129.623997838032,1579.8731645797677
140280.05,373707.94,8963,-233427.89,266.40134502375787,4169.451522927591,1565.1015285060805
138166.3,6962.200000000001,9071,131204.09999999998,5.039000103498466,76.75228750964614,1523.165031418807
113661.7,99934.79999999999,5826,13726.900000000009,87.92302068330844,1715.3244078269822,1950.9388946103672
182081.8,38726.6,10270,143355.19999999998,21.268792377931238,377.08471275559884,1772.948393378773
124292.09999999999,130886.29999999999,6826,-6594.199999999997,105.30540557284012,1917.4670377966595,1820.8628772341046
89620.40000000001,129344.9,7473,-39724.499999999985,144.32528754613904,1730.829653418975,1199.255988224274
77231.09999999999,79121.6,5387,-1890.5000000000146,102.44784808192557,1468.7506961202898,1433.656951921292
56080.9,27856.0,3096,28224.9,49.671100142829374,899.7416020671835,1811.3985788113696
174135.06,445395.04,7335,-271259.98,255.77562611458026,6072.188684389911,2374.0294478527608
120051.43,23064.04,6108,96987.38999999998,19.211799476274464,377.603798297315,1965.478552717747
108967.29,24383.78,4754,84583.51,22.377155566592506,512.9108119478334,2292.1180058897767
92897.4,204796.8,4126,-111899.4,220.4548243546106,4963.567619970916,2251.5123606398447
158334.21,50085.4,10632,108248.81,31.63270906521086,471.081640331076,1489.2231941309253
102815.46,61348.58,5007,41466.880000000005,59.66863349150021,1225.2562412622328,2053.4343918514082
152283.52,214521.97,8468,-62238.45000000001,140.87011516413597,2533.325106282475,1798.341048653755
159459.21,11391.79,11249,148067.41999999998,7.144015074450702,101.26935727620234,1417.5412036625478
127036.25,247199.73,6084,-120163.48000000001,194.58991429611626,4063.111932938856,2088.0382971729127
160913.8,514413.1,9556,-353499.3,319.6824013850894,5383.1425282545,1683.9033068229382
102238.13,178475.03,5634,-76236.9,174.56797185159783,3167.820908768193,1814.6632942847002
98768.28,444986.12,5405,-346217.83999999997,450.5354553101461,8232.86068455134,1827.350231267345
157093.0,98531.90000000001,8337,58561.09999999999,62.72201816758226,1181.8627803766344,1884.2869137579466
93243.9,158670.30000000002,5829,-65426.40000000002,170.16694925887916,2722.0844055584153,1599.655172413793
130677.9,238356.42,6744,-107678.52000000002,182.39994673927268,3534.347864768684,1937.69128113879
48195.4,34136.5,3037,14058.900000000001,70.82937375766151,1124.0204148831083,1586.9410602568325
108691.76,15135.12,6590,93556.64,13.924809019561375,229.66798179059182,1649.3438543247344
261184.5,290076.91,12961,-28892.409999999974,111.06206915035158,2238.0750713679495,2015.1570094900085
85738.5,240327.3,5833,-154588.8,280.3026644972795,4120.132007543289,1469.8868506771814
97411.7,86203.5,5368,11208.199999999997,88.49398994165999,1605.8774217585692,1814.673994038748
244240.5,4473.4,16007,239767.1,1.8315553726757028,27.94652339601424,1525.8355719372776
147450.81,86347.75,7068,61103.06,58.56037684703123,1221.6716185625353,2086.1744482173176
116841.56,101696.11,7928,15145.449999999997,87.0376174368093,1282.7460898082745,1473.7835519677094
186707.75,38381.58,10543,148326.16999999998,20.557036330843257,364.04799392962155,1770.916721995637
62930.299999999996,20380.8,4140,42549.5,32.38630675525145,492.28985507246375,1520.0555555555554
160278.7,199439.3,9778,-39160.59999999998,124.43281608847587,2039.673757414604,1639.1767232562897
224445.58,36879.23,11429,187566.34999999998,16.431256966610793,322.68116195642665,1963.8251815556916
135832.5,188966.9,9460,-53134.399999999994,139.11758967846427,1997.5359408033823,1435.8615221987313
54840.0,48544.799999999996,3156,6295.200000000004,88.52078774617067,1538.1749049429657,1737.6425855513307
68593.0,18283.699999999997,3574,50309.3,26.655343839750405,511.5752658086177,1919.2221600447676
113045.38,12548.39,5185,100496.99,11.100312104749436,242.01330761812923,2180.2387656702026
156102.51,647588.02,9393,-491485.51,414.84792268875117,6894.368359416588,1661.902587032897
62527.92,26431.77,4231,36096.149999999994,42.271948275266475,624.7168518080832,1477.85204443394
79339.32,18184.24,4298,61155.08,22.919581362683726,423.08608655188465,1845.959050721266
89839.0,19957.2,5038,69881.8,22.214405770322468,396.13338626439065,1783.2274712187377
111671.8,79845.1,7960,31826.699999999997,71.49978777095023,1003.0791457286433,1402.9120603015076
137620.33,304076.9,7224,-166456.57000000004,220.95347395257664,4209.2594130675525,1905.0433277962345
195520.56,113315.07,10918,82205.48999999999,57.95557766405744,1037.8738779996336,1790.8093057336507
177039.4,149385.1,11132,27654.29999999999,84.37957878302797,1341.9430470715056,1590.3647143370463
87917.5,20036.7,4223,67880.8,22.79034321949555,474.46601941747576,2081.8730760123135
211157.15,37144.47,12708,174012.68,17.590912739634913,292.2920207743154,1661.6080421781553
198479.79,44172.53,11865,154307.26,22.25542963341507,372.29270965023176,1672.8174462705435
184457.1,94417.12,11348,90039.98000000001,51.18649268583317,832.015509340853,1625.459111737751
75836.3,43488.0,6187,32348.300000000003,57.344569816829136,702.8931630838856,1225.7362211087764
80420.24,14626.76,3501,65793.48000000001,18.187908914472274,417.7880605541274,2297.064838617538
136058.2,340119.6,8939,-204061.39999999997,249.98096402862888,3804.895402170265,1522.0740575008392
143741.4,77240.3,10232,66501.09999999999,53.73559739921833,754.889562157936,1404.8221266614541
242513.1,835599.0,15771,-593085.9,344.558293964326,5298.326041468518,1537.715427049648
179110.29,383560.07,11258,-204449.78,214.1474227974283,3407.000088825724,1590.9601172499556
162585.05,17104.17,11100,145480.88,10.520136999066027,154.0916216216216,1464.73018018018
117308.85,33190.49,5817,84118.36000000002,28.293253237074605,570.5774454186006,2016.6554925219184
209791.6,4659.2,15865,205132.4,2.220870616364049,29.36779073432083,1322.3548692089505
153456.4,278909.0,11745,-125452.6,181.7512987402285,2374.704129416773,1306.5679012345677
190888.30000000002,102993.09999999999,12246,87895.20000000003,53.95464258417094,841.0346235505469,1558.7808263922914
99299.33,9689.24,5874,89610.09,9.757608636432893,164.95131086142322,1690.4891045284305
225121.19999999998,352330.10000000003,12566,-127208.90000000005,156.506850532069,2803.836543052682,1791.5104249562307
76097.22,61060.33,5399,15036.89,80.2398957544047,1130.9562882015189,1409.4687905167623
120392.18,220268.91,5451,-99876.73000000001,182.95948291658146,4040.8899284534946,2208.6255732893046
185326.0,528623.0,9691,-343297.0,285.23952386605225,5454.782788153958,1912.3516664946858
224809.66,499602.59,12378,-274792.93000000005,222.2335953001308,4036.2141703021493,1816.2034254322184
197155.52,595682.9,12139,-398527.38,302.1385858230092,4907.1826344838955,1624.149600461323
121623.8,18640.07,7161,102983.73000000001,15.326005271994461,260.29981846110877,1698.419215193409
103122.98,95908.29,5519,7214.690000000002,93.003799928978,1737.7838376517484,1868.508425439391
155704.59999999998,510828.8,12909,-355124.2,328.075599564817,3957.152374312495,1206.1708885273838
117073.65,99081.03,6496,17992.619999999995,84.63136666534272,1525.2621613300494,1802.242149014778
269976.2,6015.900000000001,15202,263960.3,2.2283075322935875,39.57308248914617,1775.925536113669
149968.26,20551.37,9581,129416.89000000001,13.703813060176865,214.50130466548373,1565.267299864315
127381.15,26339.51,7025,101041.64,20.67771408878001,374.93964412811386,1813.2548042704627
128230.65,275974.79,6288,-147744.13999999998,215.21749285369762,4388.912054707379,2039.2915076335878
143959.0,287641.89999999997,7643,-143682.89999999997,199.80820928180938,3763.4685332984427,1883.5404945701948
225587.47,170059.55,10823,55527.92000000001,75.3851931581129,1571.279220179248,2084.334010902707
136295.0,254160.81,9659,-117865.81,186.47845482226052,2631.3366808158194,1411.0673982813958
76218.90000000001,67206.40000000001,4861,9012.5,88.17550502565636,1382.563258588768,1567.967496399918
128531.5,126676.7,8604,1854.800000000003,98.55692962425553,1472.3000929800091,1493.8575081357508
189189.0,307044.39999999997,10483,-117855.39999999997,162.29505943791656,2928.9745301917387,1804.7219307450157
83733.68,53281.53,5071,30452.149999999994,63.63213703255369,1050.7105107473872,1651.2261881285742
88927.0,6034.8,6182,82892.2,6.786240399428745,97.61889356195407,1438.4826916855386
168839.44,455496.09,9318,-286656.65,269.7806211629226,4888.346104314231,1811.9708091865207
116213.12,28663.65,5884,87549.47,24.66472804447553,487.1456492182189,1975.0700203942895
201802.8,581488.7000000001,14119,-379685.9000000001,288.14699300505254,4118.48360365465,1429.299525462143
157735.73,19764.52,8870,137971.21000000002,12.530147735075623,222.82435174746337,1778.305862457723
148241.21,49464.79,7737,98776.41999999998,33.3677726996427,639.3277756236267,1916.0037482228252
171059.07,231530.68,11704,-60471.609999999986,135.35130291541978,1978.2183868762813,1461.5436602870814
138609.54,92676.41,6905,45933.130000000005,66.86149452627865,1342.163794351919,2007.3792903692975
119599.71,307103.34,6156,-187503.63,256.77599051034485,4988.6832358674465,1942.8153021442497
149798.1,5596.3,10575,144201.80000000002,3.735895181581075,52.920094562647755,1416.5304964539007
179875.80000000002,359708.30000000005,13008,-179832.50000000003,199.97592783465038,2765.2852091020914,1382.809040590406
103201.05,6821.22,5144,96379.83,6.609642053060506,132.60536547433904,2006.2412519440127
106053.19,42867.26,7095,63185.93,40.42052860456154,604.1897110641297,1494.7595489781536
76486.3,18830.8,4513,57655.5,24.61983387874691,417.2568136494571,1694.7994682029691
142026.11,132187.33,7118,9838.779999999999,93.0725554618091,1857.0852767631354,1995.30921607193
180866.4,11741.7,10457,169124.69999999998,6.491918897042237,112.2855503490485,1729.6203500047814
224607.48,78493.07,13523,146114.41,34.946774702249456,580.441248243733,1660.9293795755382
96942.86,189252.99,5495,-92310.12999999999,195.2211746177078,3444.0944494995447,1764.2012738853502
129599.40000000001,33651.2,8353,95948.20000000001,25.96555230965575,402.86364180533934,1551.5311864000957
88775.3,15658.699999999999,6917,73116.6,17.638577397091307,226.37993349718087,1283.4364608934509
185433.42,27839.96,10954,157593.46000000002,15.0134533462199,254.153368632463,1692.8375022822713
91802.45,407054.76,4888,-315252.31,443.4029375033019,8327.634206219313,1878.1188625204582
133062.28,90287.79,8228,42774.490000000005,67.85378245435145,1097.3236509479823,1617.1886242100147
88288.9,162739.2,5063,-74450.30000000002,184.32577594691975,3214.284021331227,1743.806043847521
115817.0,340796.4,7735,-224979.40000000002,294.25421138520255,4405.900452488688,1497.310924369748
83287.04,25010.06,4475,58276.979999999996,30.02875357318498,558.8840223463687,1861.162905027933
161751.63,5316.28,7163,156435.35,3.286693308747491,74.21862348178138,2258.1548233980175
123612.57,130270.0,7016,-6657.429999999993,105.38572250378743,1856.7559863169897,1761.8667331813
92505.8,15651.900000000001,6180,76853.9,16.919912048758025,253.26699029126215,1496.8576051779935
78228.74,158723.87,3759,-80495.12999999999,202.8971321792988,4222.50252726789,2081.105081138601
137682.80000000002,461208.8,7382,-323526.0,334.9792421420831,6247.748577621241,1865.115144947169
116739.03,217830.03,7971,-101091.0,186.59571695944365,2732.781708694016,1464.5468573579224
126035.9,263177.3,9026,-137141.4,208.81137834537623,2915.7688898736983,1396.3649457123865
101001.4,72626.9,6357,28374.5,71.90682505391014,1142.4712914896963,1588.821771275759
169323.6,26385.6,10069,142938.0,15.582942956563645,262.0478696990764,1681.632734134472
183588.73,568610.19,10761,-385021.45999999996,309.7195508678555,5283.990242542514,1706.056407397082
133208.51,128541.88,6027,4666.630000000005,96.49674784291183,2132.7672142027545,2210.195951551352
160422.37,6321.25,9843,154101.12,3.9403793872388246,64.22076602661791,1629.8117443868741
124280.31,7421.29,5688,116859.02,5.971412527052757,130.47274964838255,2184.956223628692
102817.09999999999,58029.0,7115,44788.09999999999,56.43905537113964,815.5867884750528,1445.0751932536893
141099.73,32572.76,6226,108526.97000000002,23.084920148323455,523.1731448763251,2266.2982653389017
88536.8,85888.0,6222,2648.800000000003,97.00824967697048,1380.3921568627452,1422.9636772741883
123181.04,30988.08,5074,92192.95999999999,25.15653383020634,610.7229010642492,2427.6909735908553
112060.74,189851.0,6220,-77790.26,169.4179424479974,3052.2668810289388,1801.61961414791
207995.0,214350.9,9541,-6355.899999999994,103.05579461044736,2246.629284142123,2180.0125772979773
102177.08,28181.29,5518,73995.79000000001,27.580833196642534,510.7156578470461,1851.7049655672345
120520.61,151976.98,6488,-31456.37000000001,126.10040722495515,2342.4318742293467,1857.5926325524044
156682.90000000002,100435.3,10025,56247.60000000002,64.10099634357034,1001.8483790523691,1562.9216957605986
73752.70000000001,19178.1,4490,54574.60000000001,26.003251406389182,427.1291759465479,1642.5991091314036
86078.70000000001,19590.8,7036,66487.90000000001,22.759172710554406,278.43661171119953,1223.403922683343
156253.56,383337.35,10529,-227083.78999999998,245.33031439411684,3640.7764270111115,1484.0303922499763
105748.70000000001,2585.7999999999997,4909,103162.90000000001,2.445231005203846,52.67467916072519,2154.180077408841
112404.40000000001,96191.6,7922,16212.800000000003,85.57636533801167,1214.2337793486495,1418.8891694016663
204447.13,200295.39,9396,4151.739999999991,97.96928428391243,2131.7091315453386,2175.895381013197
115215.9,35127.7,8488,80088.2,30.48858707869313,413.8513195098963,1357.3975023562675
129740.75,29402.91,6255,100337.84,22.66281796582801,470.07050359712224,2074.192645883293
87557.0,55558.4,4555,31998.6,63.45397855111528,1219.7233809001098,1922.2173435784853
173101.0,25132.0,12917,147969.0,14.518691399818604,194.56530154060542,1340.1021909112023
114032.6,16721.7,8220,97310.90000000001,14.663964515410505,203.4270072992701,1387.2579075425792
219665.67,390014.89,11397,-170349.22,177.5493139187384,3422.0837939808725,1927.399052382206
239799.57,28289.39,13013,211510.18,11.797097884704296,217.39329900868364,1842.7693076154615
67791.09999999999,144547.4,3047,-76756.3,213.22474484113698,4743.925172300624,2224.8473908762717
186364.42,229818.32,9971,-43453.899999999994,123.31662878568774,2304.867315214121,1869.064487012336
107146.85,78855.94,6141,28290.910000000003,73.59613465071536,1284.0895619605926,1744.7785376974434
154241.71,18583.21,10433,135658.5,12.048109425135394,178.11952458545,1478.402281223042
133254.1,446148.7,8486,-312894.6,334.8104861313835,5257.467593683715,1570.2816403488098
80657.5,10230.7,5925,70426.8,12.684127328518738,172.67004219409284,1361.308016877637
94330.40000000001,250200.3,7210,-155869.89999999997,265.2382476910943,3470.1844660194174,1308.3273231622748
88813.27,39661.08,5077,49152.19,44.656705017166914,781.1912546779595,1749.3257829426827
151667.3,277771.89999999997,8107,-126104.59999999998,183.14554290872192,3426.3216972986306,1870.8190452695198
87882.90000000001,72117.8,4865,15765.100000000006,82.06124285839452,1482.3802672147997,1806.431654676259
165270.39,566841.37,10310,-401570.98,342.97817655056053,5497.976430649855,1603.010572259942
125218.09999999999,58656.0,7782,66562.09999999999,46.843068214579205,753.739398612182,1609.0735029555383
149828.05,128777.4,9723,21050.649999999994,85.9501274961531,1324.4615859302685,1540.9652370667488
107672.04,227769.45,4593,-120097.41000000002,211.5400154023273,4959.056172436316,2344.263879817113
164472.05,66640.63,11068,97831.41999999998,40.5179056259103,602.1018250813156,1486.014185037947
142380.53,500730.66,8715,-358350.13,351.6847844294441,5745.6185886402745,1633.7410212277682
99686.29,212909.88,5248,-113223.59000000001,213.57990150902398,4056.971798780488,1899.5100990853657
90590.69,161498.2,5511,-70907.51000000001,178.2724030471564,2930.469969152604,1643.8158228996554
164856.24,533715.44,10527,-368859.19999999995,323.7459740680729,5069.96713213641,1566.032487888287
71595.38,81971.28,3414,-10375.899999999994,114.49241557206624,2401.0333919156415,2097.111306385472
156228.5,484165.80000000005,9292,-327937.30000000005,309.9087554447492,5210.566078346966,1681.3226431338787
96197.6,258375.40000000002,5968,-162177.80000000002,268.588197626552,4329.346514745308,1611.8900804289544
159054.9,157395.9,12402,1659.0,98.9569639162327,1269.1170778906628,1282.4939525882921
53659.2,1986.9,3416,51672.299999999996,3.7028133106717958,58.164519906323186,1570.8196721311474
217570.69,151394.33,12003,66176.36000000002,69.58397291473405,1261.3040906440056,1812.6359243522454
123252.09999999999,16276.800000000001,8225,106975.29999999999,13.206103587687352,197.89422492401215,1498.5057750759877
236980.34,61232.27,10947,175748.07,25.83854424379676,559.3520599250936,2164.7971133643923
94748.43,31583.42,5063,63165.009999999995,33.33397714347351,623.808413983804,1871.3890973730986
87067.35,14720.63,4785,72346.72,16.907175881659427,307.6411703239289,1819.5893416927902
